,CARD,DECK,BALLOT,FORM,S132C.Q1,S132C.Q2,S132C.Q3,S132C.Q4,S132C.Q5,S132C.Q6,S132C.Q7,S132C.Q8,S132C.Q9,S132C.Q10,S132C.Q11,S132C.Q12,S132C.Q13,S132C.Q14,S132C.Q15.1,S132C.Q15.2,S132C.Q15.3,S132C.Q15.4,S132C.Q15.5,S132C.Q15.6,S132C.Q15.7,S132C.Q15.8,S132C.Q15.9,S132C.Q15.10,S132C.Q15.11,S132C.Q16,S132C.Q17,S132C.Q18,S132C.Q19,S132C.Q20,S132C.Q21.n,S132C.Q22,S132C.Q23,S132C.Q24,S132C.Q25,S132C.Q26,S132C.Q27,S132C.Q28A,S132C.Q28B,S132C.Q29A,S132C.Q29B,S132C.Q30,S132C.Q31,S132C.Q32A,S132C.Q32B.n,S132C.Q32C,S132C.Q32D.n,S132C.Q32E.n,S132C.Q33A,S132C.Q33B.n,S132C.Q34A,S132C.Q34B.n,S132C.Q35,S132C.Q36,S132C.Q37,S132C.Q38,S132C.Q39,S132C.Q40,S132C.Q41,S132C.Q42A,S132C.Q42B,S132C.Q43,S132C.Q44,S132C.Q45,S132C.Q46,S132C.Q47A,S132C.Q47B.n,CARD..1,DECK..1,BALLOT..1,FORM..1,S132C.Q48,S132C.Q49,S132C.Q50,S132C.Q51,S132C.Q52A.1,S132C.Q52A.2,S132C.Q52A.3,S132C.Q52A.4,S132C.Q52A.5,S132C.Q52A.6,S132C.Q52B.n,S132C.Q53A,S132C.Q53B.n,S132C.Q54,S132C.Q55.1,S132C.Q55.2,S132C.Q55.3,S132C.Q55.4,S132C.Q55.5,S132C.Q55.6,S132C.Q55.7,S132C.Q55.8,S132C.Q55.9,S132C.Q55.10,S132C.Q55.11,S132C.Q55.12,S132C.Q56,S132C.Q57,S132C.Q58,S132C.Q59,S132C.Q60,S132C.Q61,S132C.Q62,S132C.Q63,S132C.Q64,S132C.Q65,S132C.Q66,S132C.Q67,S132C.Q68,S132C.Q69,S132C.Q70.n,S132C.V71
491,1.0,132.0,492.0,3.0,2.0,2.0,6.0,9.0,4.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,6.0,0.0,1.0,2.0,2.0,,2.0,,,2.0,,3.0,,0.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,,2.0,132.0,492.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,4.0,1.0,,36.0
492,1.0,132.0,493.0,3.0,6.0,6.0,4.0,7.0,6.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,7.0,5.0,1.0,2.0,2.0,,2.0,,,4.0,,1.0,,2.0,2.0,3.0,7.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,11.0,,2.0,132.0,493.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,11.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,,88.0
493,1.0,132.0,494.0,3.0,6.0,6.0,6.0,9.0,6.0,3.0,4.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,10.0,5.0,1.0,3.0,2.0,,2.0,,,3.0,,0.0,,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,,2.0,132.0,494.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,,451.0
494,1.0,132.0,495.0,3.0,1.0,1.0,6.0,4.0,6.0,2.0,2.0,9.0,1.0,2.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.0,2.0,3.0,3.0,,3.0,2.0,3.0,3.0,1.0,1.0,5.0,8.0,12.0,0.0,0.0,2.0,2.0,,3.0,,,2.0,,2.0,,0.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,14.0,,2.0,132.0,495.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,,168.0
495,1.0,132.0,496.0,3.0,2.0,2.0,6.0,7.0,1.0,2.0,3.0,9.0,2.0,2.0,0.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.0,2.0,0.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,3.0,11.0,3.0,5.0,1.0,2.0,3.0,,3.0,,,1.0,,2.0,,2.0,2.0,4.0,5.0,8.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,12.0,,2.0,132.0,496.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,,611.0
496,1.0,132.0,497.0,3.0,8.0,8.0,6.0,11.0,3.0,1.0,6.0,9.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,9.0,5.0,3.0,3.0,3.0,,2.0,,,3.0,,2.0,,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,17.0,,2.0,132.0,497.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,0.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,,594.0
497,1.0,132.0,498.0,3.0,6.0,6.0,3.0,7.0,6.0,1.0,4.0,9.0,5.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,7.0,0.0,2.0,2.0,2.0,,2.0,,,3.0,,2.0,,2.0,2.0,3.0,5.0,6.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,17.0,,2.0,132.0,498.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,,137.0
498,1.0,132.0,499.0,3.0,1.0,1.0,6.0,11.0,5.0,2.0,4.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.0,2.0,3.0,5.0,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,1.0,2.0,3.0,,2.0,,,1.0,,2.0,,2.0,2.0,7.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,12.0,,2.0,132.0,499.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,384.0
499,1.0,132.0,500.0,3.0,2.0,2.0,6.0,9.0,5.0,2.0,5.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,0.0,1.0,2.0,2.0,,2.0,,,1.0,,1.0,,1.0,1.0,3.0,5.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,9.0,,2.0,132.0,500.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,,103.0
500,1.0,132.0,501.0,3.0,6.0,6.0,4.0,9.0,4.0,1.0,4.0,9.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,7.0,0.0,1.0,1.0,2.0,,2.0,,,1.0,,1.0,,0.0,0.0,3.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,17.0,,2.0,132.0,501.0,3.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,,125.0
501,1.0,132.0,502.0,3.0,6.0,6.0,5.0,8.0,4.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,5.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,,2.0,,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,17.0,,2.0,132.0,502.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,,135.0
502,1.0,132.0,503.0,3.0,6.0,6.0,5.0,6.0,4.0,1.0,4.0,9.0,5.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,5.0,1.0,1.0,2.0,,2.0,,,2.0,,1.0,,2.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,14.0,,2.0,132.0,503.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,,180.0
503,1.0,132.0,504.0,3.0,3.0,3.0,5.0,11.0,4.0,1.0,4.0,9.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,3.0,,2.0,,1.0,3.0,4.0,6.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,11.0,,2.0,132.0,504.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,,214.0
504,1.0,132.0,505.0,3.0,9.0,9.0,6.0,9.0,3.0,1.0,5.0,9.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,5.0,2.0,3.0,2.0,,3.0,,,2.0,,3.0,,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,17.0,,2.0,132.0,505.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,,445.0
505,1.0,132.0,506.0,3.0,5.0,5.0,4.0,11.0,1.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,7.0,5.0,1.0,2.0,2.0,,2.0,,,2.0,,2.0,,2.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,17.0,,2.0,132.0,506.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,,402.0
506,1.0,132.0,507.0,3.0,2.0,2.0,6.0,10.0,5.0,2.0,4.0,9.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,9.0,0.0,1.0,1.0,2.0,,2.0,,,2.0,,1.0,,1.0,1.0,4.0,6.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,12.0,,2.0,132.0,507.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,,439.0
507,1.0,132.0,508.0,3.0,4.0,4.0,6.0,9.0,5.0,1.0,5.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,6.0,5.0,3.0,1.0,2.0,,2.0,,,2.0,,2.0,,2.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,17.0,,2.0,132.0,508.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,,98.0
508,1.0,132.0,509.0,3.0,3.0,3.0,4.0,10.0,4.0,1.0,4.0,9.0,5.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,7.0,5.0,1.0,1.0,2.0,,2.0,,,2.0,,1.0,,1.0,2.0,4.0,6.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,17.0,,2.0,132.0,509.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,,93.0
509,1.0,132.0,510.0,3.0,4.0,4.0,6.0,9.0,6.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,6.0,0.0,2.0,1.0,2.0,,2.0,,,4.0,,2.0,,2.0,2.0,3.0,6.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,12.0,,2.0,132.0,510.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,,100.0
510,1.0,132.0,511.0,3.0,4.0,4.0,6.0,9.0,3.0,1.0,4.0,9.0,5.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,5.0,2.0,1.0,2.0,,2.0,,,3.0,,2.0,,2.0,2.0,3.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,,2.0,132.0,511.0,3.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,0.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,131.0
511,1.0,132.0,512.0,3.0,1.0,1.0,3.0,7.0,4.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,4.0,5.0,1.0,1.0,2.0,,2.0,,,2.0,,1.0,,1.0,2.0,4.0,5.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,14.0,,2.0,132.0,512.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,,155.0
512,1.0,132.0,513.0,3.0,3.0,3.0,6.0,9.0,6.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,5.0,5.0,1.0,1.0,2.0,,2.0,,,2.0,,1.0,,1.0,1.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,17.0,,2.0,132.0,513.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,,60.0
513,1.0,132.0,514.0,3.0,1.0,0.0,6.0,6.0,3.0,1.0,4.0,9.0,5.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,3.0,5.0,1.0,1.0,2.0,,2.0,,,2.0,,1.0,,2.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,17.0,,2.0,132.0,514.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,,95.0
514,1.0,132.0,515.0,3.0,6.0,6.0,5.0,9.0,4.0,1.0,5.0,9.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,2.0,,1.0,,1.0,2.0,3.0,4.0,6.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,,2.0,132.0,515.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,,92.0
515,1.0,132.0,516.0,3.0,5.0,5.0,6.0,9.0,7.0,1.0,5.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,7.0,0.0,1.0,1.0,2.0,,2.0,,,2.0,,2.0,,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,17.0,,2.0,132.0,516.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,102.0
516,1.0,132.0,517.0,3.0,7.0,7.0,2.0,9.0,5.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,7.0,5.0,1.0,1.0,2.0,,2.0,,,2.0,,2.0,,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,17.0,,2.0,132.0,517.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,,213.0
517,1.0,132.0,518.0,3.0,5.0,5.0,5.0,7.0,6.0,2.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,5.0,0.0,1.0,1.0,2.0,,2.0,,,3.0,,2.0,,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,17.0,,2.0,132.0,518.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,,122.0
518,1.0,132.0,519.0,3.0,10.0,10.0,6.0,7.0,5.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,8.0,0.0,1.0,1.0,2.0,,2.0,,,3.0,,2.0,,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,17.0,,2.0,132.0,519.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,,136.0
519,1.0,132.0,520.0,3.0,4.0,4.0,6.0,7.0,1.0,1.0,4.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,6.0,0.0,1.0,3.0,2.0,,2.0,,,2.0,,2.0,,2.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,17.0,,2.0,132.0,520.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,,134.0
