,CARD,DECK,BALLOT,S177.Q1,S177.Q2,S177.Q3,S177.Q4,S177.Q5,S177.Q6,S177.Q7,S177.Q8,S177.Q9,S177.Q10,S177.Q11,S177.Q12,S177.Q13,S177.Q14,S177.Q15,S177.Q16A,S177.Q16B,S177.Q17,S177.Q18,S177.Q19,S177.Q20,S177.Q21A,S177.Q21B,S177.Q22,S177.Q23,S177.Q24,S177.Q25,S177.Q26,S177.Q27,S177.Q28,S177.Q29,S177.Q30,S177.Q31,S177.Q32,S177.Q33,S177.Q34,S177.Q35,S177.Q36,S177.Q37,S177.Q38,S177.Q39,S177.Q40,S177.Q41,S177.Q42,S177.Q43,S177.Q44,S177.Q45,S177.Q46,S177.Q47,S177.Q48,S177.Q49,S177.Q50,S177.Q51,S177.Q52,S177.Q53,S177.Q54,S177.Q55,S177.Q56,S177.Q57,S177.Q58,S177.Q59,S177.Q60,S177.Q61,S177.Q62,S177.Q63,CARD..1,DECK..1,BALLOT..1,S177.Q64,S177.Q65,S177.Q66,S177.Q67,S177.Q68,S177.Q69,S177.Q70,S177.Q71,S177.Q72,S177.Q73,S177.Q74,S177.Q75,S177.Q76,S177.Q77,S177.Q78,S177.Q79,S177.Q80,S177.Q81,S177.Q82,S177.Q83,S177.Q84,S177.Q85,S177.Q86,S177.Q87,S177.Q88,S177.Q89,S177.Q90,S177.Q91,S177.Q92,S177.Q93,S177.Q94,S177.Q95,S177.Q96,S177.Q97,S177.Q98,S177.Q99,S177.Q100,S177.Q101,S177.Q102,S177.Q103,S177.Q104,S177.Q105,S177.Q106A,S177.Q106B,S177.Q106C,S177.Q106D,S177.Q106E,S177.Q106F,S177.Q106G,S177.Q106H,S177.Q107,S177.Q108,S177.Q109,S177.Q110,S177.Q111,S177.Q112,S177.Q113,S177.Q114,S177.Q115.n,S177.N116,S177.N117,S177.N118
648,1.0,177.0,649.0,1.0,4.0,5.0,2.0,3.0,4.0,4.0,1.0,4.0,6.0,7.0,3.0,1.0,3.0,5.0,4.0,7.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,8.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,177.0,649.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,,55.0,768.0,0.0
649,1.0,177.0,650.0,1.0,4.0,5.0,2.0,4.0,5.0,4.0,1.0,2.0,5.0,7.0,1.0,7.0,1.0,8.0,6.0,8.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,6.0,4.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,2.0,177.0,650.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,,28.0,450.0,0.0
650,1.0,177.0,651.0,1.0,4.0,7.0,1.0,4.0,6.0,4.0,2.0,6.0,11.0,7.0,1.0,3.0,4.0,8.0,6.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,177.0,651.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,11.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,,22.0,584.0,0.0
651,1.0,177.0,652.0,1.0,4.0,7.0,2.0,3.0,5.0,4.0,1.0,3.0,7.0,6.0,6.0,1.0,3.0,6.0,5.0,11.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,4.0,2.0,1.0,8.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,177.0,652.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,12.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,,21.0,455.0,0.0
652,1.0,177.0,653.0,4.0,4.0,1.0,1.0,5.0,4.0,4.0,1.0,3.0,6.0,7.0,3.0,1.0,4.0,6.0,5.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,177.0,653.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,12.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,12.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,,44.0,739.0,0.0
653,1.0,177.0,654.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,5.0,3.0,7.0,6.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,12.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,12.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,177.0,654.0,2.0,12.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,12.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,12.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,,22.0,747.0,0.0
654,1.0,177.0,655.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,11.0,4.0,7.0,2.0,1.0,4.0,5.0,8.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,11.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,8.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,177.0,655.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,12.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,,44.0,736.0,0.0
655,1.0,177.0,656.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,7.0,2.0,2.0,7.0,6.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,8.0,4.0,4.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,177.0,656.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,4.0,12.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,,27.0,856.0,0.0
656,1.0,177.0,657.0,1.0,4.0,2.0,1.0,4.0,6.0,4.0,1.0,11.0,9.0,8.0,1.0,7.0,1.0,7.0,8.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,12.0,4.0,4.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,177.0,657.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,6.0,6.0,12.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,12.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,,32.0,637.0,0.0
657,1.0,177.0,658.0,1.0,4.0,2.0,1.0,3.0,4.0,4.0,1.0,11.0,11.0,7.0,5.0,2.0,3.0,6.0,5.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,12.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,177.0,658.0,2.0,10.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,12.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,,22.0,822.0,0.0
658,1.0,177.0,659.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,8.0,7.0,2.0,2.0,4.0,6.0,5.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,6.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,177.0,659.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,,55.0,770.0,0.0
659,1.0,177.0,660.0,1.0,4.0,3.0,2.0,3.0,5.0,4.0,1.0,4.0,9.0,6.0,0.0,6.0,4.0,7.0,6.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,12.0,4.0,4.0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,177.0,660.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,6.0,6.0,12.0,5.0,6.0,2.0,3.0,2.0,4.0,4.0,10.0,6.0,3.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,,54.0,634.0,0.0
660,1.0,177.0,661.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,5.0,7.0,7.0,1.0,2.0,4.0,6.0,5.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,177.0,661.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,21.0,627.0,0.0
661,1.0,177.0,662.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,7.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,12.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,12.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,6.0,0.0,2.0,177.0,662.0,3.0,12.0,2.0,5.0,1.0,1.0,0.0,5.0,1.0,4.0,2.0,6.0,12.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,12.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,4.0,1.0,1.0,5.0,,21.0,665.0,0.0
662,1.0,177.0,663.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,11.0,7.0,1.0,0.0,3.0,6.0,5.0,6.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,8.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,177.0,663.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,11.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,12.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,,44.0,743.0,0.0
663,1.0,177.0,664.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,7.0,7.0,8.0,1.0,1.0,1.0,6.0,5.0,6.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,2.0,177.0,664.0,3.0,10.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,,22.0,823.0,0.0
664,1.0,177.0,665.0,1.0,4.0,4.0,1.0,4.0,5.0,4.0,1.0,11.0,8.0,8.0,8.0,7.0,1.0,8.0,6.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,2.0,2.0,4.0,4.0,8.0,4.0,4.0,6.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,177.0,665.0,4.0,6.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,11.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,,27.0,834.0,0.0
665,1.0,177.0,666.0,1.0,4.0,4.0,1.0,4.0,6.0,4.0,2.0,11.0,11.0,6.0,8.0,4.0,3.0,8.0,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,11.0,4.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,177.0,666.0,3.0,7.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,6.0,1.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,,22.0,498.0,0.0
666,1.0,177.0,667.0,1.0,4.0,4.0,1.0,3.0,5.0,4.0,1.0,4.0,11.0,6.0,1.0,2.0,1.0,7.0,6.0,11.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,177.0,667.0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,12.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,12.0,6.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0,,21.0,410.0,0.0
667,1.0,177.0,668.0,1.0,4.0,4.0,2.0,5.0,5.0,4.0,1.0,6.0,11.0,7.0,8.0,7.0,1.0,8.0,5.0,7.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,7.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,6.0,2.0,177.0,668.0,3.0,7.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,3.0,12.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,,27.0,782.0,0.0
668,1.0,177.0,669.0,1.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,9.0,7.0,2.0,1.0,4.0,6.0,5.0,9.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,12.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,8.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,177.0,669.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,9.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,,36.0,420.0,0.0
669,1.0,177.0,670.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,7.0,7.0,8.0,7.0,4.0,7.0,6.0,6.0,3.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,8.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,177.0,670.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,11.0,5.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,,54.0,416.0,0.0
670,1.0,177.0,671.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,5.0,7.0,3.0,1.0,4.0,6.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,177.0,671.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,,45.0,941.0,0.0
671,1.0,177.0,672.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,9.0,7.0,3.0,1.0,3.0,6.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,177.0,672.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,11.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,,21.0,457.0,0.0
