,CARD,DECK,BALLOT,FORM,PS5B.Q1,PS5B.Q2,PS5B.Q3,PS5B.Q4,PS5B.Q5,PS5B.Q6,PS5B.Q7A,PS5B.Q7B,PS5B.Q8,PS5B.Q9,PS5B.Q10,PS5B.Q11,PS5B.Q12,PS5B.Q13,PS5B.Q14,PS5B.Q15,PS5B.Q16,PS5B.Q17,PS5B.Q18,PS5B.Q19,PS5B.Q20,PS5B.Q21,PS5B.Q22,PS5B.Q23,PS5B.Q24,PS5B.Q25,PS5B.Q26,PS5B.Q27,PS5B.Q28,PS5B.Q29,PS5B.Q30,PS5B.Q31,PS5B.Q32,PS5B.Q33,PS5B.Q34,PS5B.Q35,PS5B.Q36,PS5B.Q37,PS5B.Q38,PS5B.Q39,PS5B.Q40,PS5B.Q41,PS5B.Q42,PS5B.Q43,PS5B.Q44,PS5B.Q45,PS5B.Q46,PS5B.Q47,PS5B.Q48,PS5B.Q49,PS5B.Q50,PS5B.Q51,PS5B.Q52,PS5B.Q53,PS5B.Q54,PS5B.Q55,PS5B.Q56A,PS5B.Q56B,PS5B.Q56C,PS5B.Q56D,PS5B.Q56E,PS5B.Q56F,PS5B.Q56G,PS5B.Q56H,PS5B.Q56I,PS5B.Q56J,PS5B.Q56K,PS5B.Q56L,PS5B.Q56M,CARD..1,DECK..1,BALLOT..1,FORM..1,PS5B.Q57,PS5B.Q58,PS5B.V60,PS5B.V61,PS5B.V62,PS5B.V63
37,1.0,5.0,38.0,2.0,2.0,3.0,5.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,2.0,2.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,38.0,2.0,1.0,10.0,3.0,3.0,8.0,3.0
38,1.0,5.0,39.0,2.0,1.0,1.0,5.0,4.0,6.0,1.0,99.0,9.0,9.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,39.0,2.0,1.0,10.0,9.0,3.0,7.0,9.0
39,1.0,5.0,40.0,2.0,2.0,9.0,5.0,4.0,6.0,1.0,99.0,9.0,9.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,8.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,5.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,40.0,2.0,1.0,2.0,10.0,4.0,9.0,8.0
40,1.0,5.0,41.0,2.0,1.0,2.0,5.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,5.0,5.0,3.0,0.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,6.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,41.0,2.0,1.0,1.0,10.0,3.0,11.0,2.0
41,1.0,5.0,42.0,2.0,3.0,2.0,5.0,4.0,6.0,1.0,99.0,9.0,9.0,1.0,4.0,5.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,5.0,42.0,2.0,1.0,10.0,6.0,3.0,6.0,2.0
42,1.0,5.0,43.0,2.0,1.0,2.0,5.0,3.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,5.0,43.0,2.0,1.0,5.0,6.0,3.0,9.0,3.0
43,1.0,5.0,44.0,2.0,1.0,3.0,5.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,1.0,6.0,5.0,4.0,3.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,6.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,5.0,44.0,2.0,1.0,5.0,8.0,3.0,8.0,6.0
44,1.0,5.0,45.0,2.0,1.0,3.0,5.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,45.0,2.0,1.0,10.0,7.0,5.0,6.0,5.0
45,1.0,5.0,46.0,2.0,1.0,1.0,5.0,3.0,6.0,2.0,6.0,2.0,1.0,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,5.0,46.0,2.0,2.0,0.0,6.0,5.0,9.0,2.0
46,1.0,5.0,47.0,2.0,4.0,2.0,5.0,3.0,6.0,1.0,99.0,9.0,9.0,3.0,4.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,47.0,2.0,1.0,5.0,8.0,1.0,0.0,9.0
47,1.0,5.0,48.0,2.0,3.0,2.0,5.0,3.0,6.0,1.0,99.0,9.0,9.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,5.0,48.0,2.0,1.0,5.0,3.0,3.0,0.0,2.0
48,1.0,5.0,49.0,2.0,2.0,3.0,5.0,3.0,6.0,1.0,99.0,9.0,9.0,0.0,2.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,5.0,49.0,2.0,1.0,5.0,5.0,3.0,6.0,7.0
49,1.0,5.0,50.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,99.0,9.0,9.0,1.0,2.0,7.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,50.0,2.0,1.0,10.0,6.0,3.0,11.0,7.0
50,1.0,5.0,51.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,99.0,9.0,9.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,5.0,51.0,2.0,4.0,0.0,5.0,3.0,11.0,8.0
51,1.0,5.0,52.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,7.0,1.0,2.0,3.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,6.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,6.0,2.0,5.0,52.0,2.0,1.0,10.0,4.0,3.0,8.0,3.0
52,1.0,5.0,53.0,2.0,1.0,1.0,2.0,5.0,4.0,1.0,99.0,9.0,9.0,3.0,2.0,7.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,8.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,5.0,3.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,53.0,2.0,1.0,5.0,3.0,3.0,9.0,9.0
53,1.0,5.0,54.0,2.0,2.0,3.0,2.0,7.0,4.0,1.0,99.0,9.0,9.0,1.0,2.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,5.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,5.0,4.0,2.0,5.0,2.0,4.0,5.0,2.0,1.0,4.0,2.0,5.0,54.0,2.0,1.0,10.0,2.0,3.0,12.0,7.0
54,1.0,5.0,55.0,2.0,1.0,1.0,2.0,6.0,4.0,2.0,9.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,55.0,2.0,2.0,0.0,1.0,5.0,0.0,3.0
55,1.0,5.0,56.0,2.0,1.0,6.0,2.0,1.0,3.0,1.0,99.0,9.0,9.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,56.0,2.0,1.0,5.0,1.0,6.0,6.0,5.0
56,1.0,5.0,57.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,10.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,57.0,2.0,1.0,5.0,2.0,5.0,6.0,1.0
57,1.0,5.0,58.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,6.0,1.0,6.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,2.0,5.0,58.0,2.0,1.0,5.0,7.0,2.0,0.0,7.0
58,1.0,5.0,59.0,2.0,1.0,5.0,2.0,6.0,3.0,1.0,99.0,9.0,9.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,59.0,2.0,1.0,3.0,2.0,3.0,7.0,9.0
59,1.0,5.0,60.0,2.0,2.0,8.0,2.0,3.0,1.0,1.0,99.0,9.0,9.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,60.0,2.0,2.0,0.0,8.0,3.0,4.0,8.0
60,1.0,5.0,61.0,2.0,1.0,6.0,0.0,3.0,0.0,1.0,99.0,9.0,9.0,1.0,4.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,61.0,2.0,4.0,0.0,1.0,3.0,10.0,2.0
61,1.0,5.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,9.0,9.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,2.0,5.0,62.0,2.0,1.0,5.0,7.0,3.0,0.0,3.0
62,1.0,5.0,63.0,2.0,2.0,6.0,4.0,3.0,2.0,1.0,99.0,9.0,9.0,5.0,4.0,5.0,5.0,1.0,5.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,8.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,63.0,2.0,2.0,0.0,5.0,3.0,10.0,2.0
63,1.0,5.0,64.0,2.0,2.0,9.0,4.0,3.0,2.0,1.0,99.0,9.0,9.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,64.0,2.0,2.0,0.0,2.0,2.0,0.0,8.0
64,1.0,5.0,65.0,2.0,6.0,10.0,4.0,1.0,2.0,4.0,7.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,0.0,5.0,4.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,65.0,2.0,0.0,2.0,99.0,3.0,10.0,0.0
65,1.0,5.0,66.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,99.0,9.0,9.0,3.0,3.0,7.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,66.0,2.0,1.0,10.0,8.0,2.0,8.0,1.0
66,1.0,5.0,67.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,99.0,9.0,9.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,8.0,1.0,1.0,3.0,4.0,2.0,5.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,5.0,5.0,2.0,5.0,1.0,2.0,5.0,67.0,2.0,4.0,0.0,8.0,2.0,11.0,6.0
67,1.0,5.0,68.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,99.0,9.0,9.0,1.0,4.0,7.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,8.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,3.0,6.0,3.0,6.0,6.0,2.0,5.0,68.0,2.0,1.0,2.0,3.0,5.0,0.0,2.0
68,1.0,5.0,69.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,99.0,9.0,9.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,8.0,1.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,5.0,69.0,2.0,2.0,0.0,5.0,1.0,12.0,6.0
69,1.0,5.0,70.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0,10.0,1.0,1.0,3.0,3.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,5.0,70.0,2.0,3.0,0.0,3.0,5.0,7.0,9.0
70,1.0,5.0,71.0,2.0,1.0,7.0,4.0,3.0,1.0,1.0,99.0,9.0,9.0,1.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,71.0,2.0,2.0,0.0,6.0,3.0,11.0,1.0
71,1.0,5.0,72.0,2.0,6.0,5.0,4.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,6.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,5.0,5.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,5.0,72.0,2.0,0.0,2.0,8.0,5.0,10.0,0.0
72,1.0,5.0,73.0,2.0,3.0,3.0,5.0,6.0,2.0,0.0,9.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,5.0,5.0,2.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,0.0,3.0,4.0,4.0,0.0,3.0,3.0,4.0,5.0,0.0,2.0,5.0,73.0,2.0,0.0,7.0,1.0,3.0,10.0,0.0
73,1.0,5.0,74.0,2.0,1.0,2.0,5.0,4.0,2.0,1.0,99.0,9.0,9.0,1.0,2.0,5.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,74.0,2.0,2.0,0.0,5.0,3.0,6.0,9.0
74,1.0,5.0,75.0,2.0,1.0,9.0,5.0,7.0,2.0,1.0,99.0,9.0,9.0,1.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,8.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,75.0,2.0,2.0,0.0,5.0,4.0,7.0,7.0
75,1.0,5.0,76.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,10.0,1.0,1.0,1.0,4.0,7.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,5.0,76.0,2.0,1.0,4.0,7.0,1.0,6.0,2.0
