COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153,COL154,COL155,COL156,COL157,COL158,COL159,COL160,COL161,COL162,COL163,COL164,COL165,COL166,COL167,COL168,COL169,COL170,COL171,COL172,COL173,COL174,COL175,COL176,COL177,COL178,COL179,COL180,COL181,COL182,COL183,COL184,COL185,COL186,COL187,COL188,COL189,COL190,COL191,COL192,COL193,COL194
1,77,988,1,1,1,2,6,4,1,1,1,2,4,2,1,5,5,11,4,2,2,2,3,3,3,2,2,1,3,4,4,4,4,4,4,4,4,4,4,5,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,1,2,3,3,3,3,,207,7098,8,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,1,1,2,2,2,2,2,2,2,2,2,1,7,0,1,4,2,1,1,1,1,2,3,3,3,3,3,3,3,4,6,2,3,4,1,4,1,61,0,31,0,3,2,2,3,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,989,1,1,5,8,2,3,3,4,1,4,4,5,5,4,5,11,5,2,3,3,3,3,3,2,3,3,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,2,1,1,1,1,1,,207,7098,9,1,2,1,1,2,2,2,2,1,2,2,2,2,2,3,2,1,2,1,2,1,1,2,2,2,2,1,2,1,1,7,2,2,4,1,1,1,2,3,1,1,2,1,1,1,2,2,2,6,2,2,4,2,2,1,20,6,10,7,1,1,1,1,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,990,1,1,11,8,6,1,2,4,1,1,4,1,1,2,5,10,5,1,1,1,2,1,3,2,4,4,1,1,1,2,2,1,2,1,2,2,4,6,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,1,6,5,2,1,2,1,1,1,,207,7099,0,1,2,1,1,2,2,1,2,2,2,2,2,2,2,4,4,3,3,1,2,1,2,2,2,2,1,1,2,1,1,7,2,3,4,2,1,1,3,2,2,3,3,3,3,3,3,3,4,6,3,6,4,4,3,1,20,2,10,2,1,1,1,1,1,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,991,1,3,6,8,4,2,4,1,1,3,0,0,0,0,0,0,0,0,2,2,3,1,3,2,2,1,1,2,1,2,1,1,2,1,1,2,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,3,1,2,1,1,2,1,1,,207,7099,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,3,1,2,1,1,1,2,1,2,1,1,1,2,1,1,7,2,2,4,3,1,1,3,3,1,2,2,1,1,2,2,2,2,6,2,2,4,3,1,1,20,2,10,2,1,1,1,3,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,992,1,3,5,7,9,2,3,4,1,2,4,2,3,1,5,10,5,1,2,1,2,2,2,3,2,4,1,2,1,2,2,2,2,2,1,2,7,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,3,2,4,1,2,2,2,2,,207,7099,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,1,1,2,1,1,7,2,3,4,2,1,2,2,1,1,2,2,1,1,1,2,1,1,6,2,2,4,3,1,1,30,7,10,2,2,1,1,1,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,993,1,3,6,7,4,1,4,1,1,5,12,6,5,2,1,10,5,2,2,2,2,2,3,2,2,3,1,1,1,2,1,2,2,1,1,2,3,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,3,1,3,1,2,2,2,2,,207,7099,3,1,2,1,1,2,2,1,2,1,2,2,1,2,2,3,4,3,3,1,2,1,2,2,2,2,2,1,2,2,1,7,2,0,4,1,1,1,2,2,1,1,2,1,1,2,2,1,2,6,2,5,4,4,3,1,20,1,10,1,1,1,0,1,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,994,1,2,4,7,2,1,5,1,2,3,9,5,4,3,1,11,5,1,2,2,1,3,3,2,2,4,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,6,5,3,1,2,2,1,1,,207,7099,4,1,2,1,1,1,2,2,2,1,1,2,1,2,2,4,4,2,2,1,2,1,2,2,2,2,1,1,2,1,1,7,2,1,4,2,2,1,1,4,1,1,1,1,2,2,2,1,3,6,2,3,4,2,1,1,30,2,10,2,1,1,1,3,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,995,1,3,0,4,8,2,1,5,2,6,2,3,4,2,1,1,5,2,2,3,3,3,3,3,4,1,1,2,2,2,2,2,2,1,2,2,5,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,5,1,1,1,1,2,2,1,1,,207,7099,5,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,4,2,3,1,2,1,2,2,2,2,2,1,2,1,1,7,2,2,4,1,1,1,3,3,1,2,2,1,1,1,2,1,1,5,2,1,4,3,2,1,60,2,10,2,1,1,1,3,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,996,1,2,6,5,5,6,3,1,1,6,4,3,4,5,4,10,4,2,2,2,3,2,2,3,3,1,1,1,1,2,2,2,2,2,1,2,5,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,2,1,2,1,1,2,,207,7099,6,1,2,1,2,2,2,2,2,2,2,1,1,1,2,3,3,4,4,1,1,2,2,2,2,2,2,1,2,1,1,7,2,7,4,3,2,1,4,2,2,3,3,3,3,3,3,2,4,6,0,6,4,4,4,1,60,2,10,2,1,2,2,3,1,1,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,997,1,3,7,6,2,3,2,1,2,5,1,5,4,4,1,1,4,2,3,3,1,2,3,4,4,4,2,3,3,3,3,3,3,3,3,3,1,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,2,1,2,2,1,2,,207,7099,7,1,2,1,1,2,2,1,1,2,2,2,2,2,2,3,4,3,3,1,2,2,2,2,2,2,2,1,2,2,2,7,2,2,4,3,3,3,4,3,2,3,3,3,3,3,3,2,4,6,2,2,4,3,2,1,30,9,10,9,1,1,0,3,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,998,1,1,8,5,4,1,5,4,1,5,4,5,5,3,3,11,5,3,2,2,1,1,3,2,2,1,2,3,3,3,3,3,3,3,3,3,1,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,1,1,2,2,2,2,,207,7099,8,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1,2,2,1,2,1,1,7,2,1,4,7,0,4,3,4,2,3,3,3,3,3,3,2,3,6,2,2,4,3,4,1,30,2,10,2,1,1,0,3,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,999,1,1,10,4,4,3,3,1,1,4,4,6,5,4,1,11,4,2,2,2,1,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,1,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,1,2,2,1,1,,207,7099,9,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,3,3,3,1,2,2,2,2,2,2,1,1,2,1,3,7,2,2,4,3,2,2,2,2,2,3,3,3,3,3,3,2,4,6,2,2,4,3,4,1,20,2,10,2,1,1,1,3,1,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1000,1,3,9,6,3,2,2,1,2,6,5,4,5,5,4,10,5,2,2,2,3,3,3,3,4,1,1,2,1,2,2,2,2,2,2,2,5,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,3,3,2,3,1,1,1,1,1,,207,7100,0,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,4,3,3,1,2,2,2,2,2,2,2,1,2,1,1,7,2,3,4,2,1,1,4,4,1,2,2,1,2,1,2,2,1,6,2,6,4,4,1,1,40,2,10,2,1,1,1,3,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1001,1,3,4,5,2,3,5,5,2,6,4,4,4,2,3,11,5,3,3,3,2,2,1,3,1,3,3,4,4,4,4,4,4,4,4,4,1,5,4,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,4,1,1,2,1,2,2,2,1,,207,7100,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,6,2,1,2,6,2,2,1,1,2,3,3,3,3,3,3,2,4,6,2,2,4,2,2,1,60,2,10,2,1,2,2,3,2,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1002,1,1,7,3,6,1,1,0,1,5,4,6,5,3,4,1,1,3,0,0,1,1,2,3,3,3,1,1,2,2,2,2,2,2,2,2,4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,,207,7100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,2,7,1,1,3,2,0,0,0,0,0,0,0,0,0,0,3,6,1,3,2,3,71,0,30,8,1,1,0,3,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1003,1,1,3,5,9,3,4,1,1,3,6,5,4,0,1,11,4,2,2,1,3,3,3,2,4,1,2,3,3,3,3,3,3,3,3,3,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,3,2,3,3,3,3,,207,7100,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,5,1,1,1,2,1,2,2,2,1,2,2,2,7,2,3,4,0,1,4,2,4,1,2,2,2,1,2,2,1,1,0,3,2,0,0,4,1,60,2,10,9,1,1,0,3,1,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1004,1,3,9,5,8,1,1,1,1,6,2,5,5,3,1,1,5,2,2,3,1,1,1,3,3,2,1,1,1,2,1,2,2,1,1,2,1,1,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,,207,7100,4,1,2,1,1,1,2,1,2,1,1,1,1,1,2,3,3,4,2,1,1,2,1,2,2,1,1,1,2,2,2,7,0,2,4,1,2,2,2,4,1,1,2,2,1,1,2,1,1,6,2,2,4,3,2,2,71,0,30,8,1,1,1,3,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1005,1,1,10,6,7,4,4,2,2,5,4,2,5,4,3,10,5,1,1,1,3,3,3,2,4,4,1,2,2,2,2,1,1,2,2,1,1,6,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,1,1,2,2,1,1,,207,7100,5,1,2,1,2,2,1,1,2,2,2,2,1,2,2,4,4,2,4,1,2,1,2,1,2,1,2,1,2,1,1,7,2,3,4,5,2,3,4,4,2,3,3,3,3,3,3,0,1,6,3,2,4,4,4,1,30,2,10,2,1,1,1,3,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1006,1,3,10,4,9,3,5,4,1,5,4,5,4,5,3,1,5,1,2,1,1,1,1,3,2,1,1,2,2,2,2,1,1,2,2,2,5,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,2,1,2,2,2,1,,207,7100,6,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2,2,1,2,1,1,7,1,1,4,1,1,1,2,1,1,1,2,1,2,1,2,2,3,6,1,2,4,2,2,1,60,2,10,2,1,2,2,3,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1007,1,1,7,5,9,3,1,4,1,6,8,4,5,4,1,1,5,3,3,2,1,3,3,4,3,2,2,3,3,3,3,3,3,3,3,3,1,4,3,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,0,1,2,2,2,2,,207,7100,7,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,1,1,1,2,2,2,2,2,2,2,1,2,1,2,7,2,1,4,3,2,1,2,1,2,3,3,3,3,3,3,2,4,6,2,1,4,1,3,1,30,2,10,2,1,1,1,3,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1008,1,3,5,4,3,4,5,4,1,4,4,4,2,3,1,11,5,2,3,3,1,3,3,4,1,2,1,1,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,2,2,2,2,,207,7100,8,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,3,6,2,2,1,3,1,2,1,4,2,3,3,3,3,3,3,2,4,6,2,2,4,1,2,1,10,2,10,2,1,1,1,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1009,1,3,10,3,3,5,1,1,1,5,2,4,4,4,1,10,5,2,1,1,2,2,3,3,4,1,1,1,2,2,2,2,2,1,1,2,6,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,2,1,2,2,1,1,,207,7100,9,1,2,2,2,2,1,1,2,2,2,1,1,2,2,3,4,4,2,1,2,2,2,2,2,2,2,1,2,2,3,7,2,1,4,1,1,1,2,3,2,3,3,3,3,3,3,2,4,6,2,3,4,3,2,1,60,2,10,2,1,2,2,3,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1010,1,2,11,5,7,4,5,1,1,5,4,6,5,5,1,1,4,2,2,2,1,1,4,4,4,4,2,3,3,3,3,3,3,3,3,3,1,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,1,1,2,2,1,2,,207,7101,0,1,2,2,2,1,2,1,2,2,2,2,2,2,2,4,4,3,3,1,1,1,2,2,2,1,2,1,2,1,1,3,1,2,1,2,1,1,3,1,1,2,2,1,1,1,2,2,3,6,2,2,4,3,4,1,30,2,10,2,1,1,0,0,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1011,1,3,9,5,3,3,4,1,2,6,7,4,5,4,4,10,5,3,3,3,2,3,4,2,4,4,3,4,4,4,4,4,4,4,4,4,1,5,4,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,3,3,3,3,,207,7101,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,5,5,2,3,3,3,3,3,3,3,3,3,2,1,7,0,7,4,1,1,1,5,4,1,1,2,1,1,1,2,1,2,6,1,6,4,5,2,1,20,2,10,2,1,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1012,1,3,9,7,3,5,4,4,2,5,4,1,4,5,3,2,4,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,1,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,2,1,1,2,1,1,,207,7101,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,3,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,7,3,1,4,2,1,1,2,3,1,1,2,1,2,1,2,1,1,6,3,6,4,3,4,2,70,2,10,2,1,1,1,1,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1013,1,3,5,7,7,4,3,1,2,6,9,4,4,2,3,11,5,2,2,2,3,3,3,3,3,1,1,1,2,2,2,2,2,2,2,2,7,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,6,2,1,2,1,2,1,2,1,,207,7101,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2,2,1,2,2,0,7,2,1,4,2,2,1,2,3,1,1,2,2,1,1,2,1,1,5,1,0,1,3,2,1,40,2,11,0,3,1,1,0,1,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1014,1,1,3,7,4,1,5,1,2,4,4,5,4,4,1,11,5,2,1,2,1,3,3,3,3,2,1,2,2,2,2,2,2,2,1,2,4,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,5,0,1,2,1,1,1,2,2,,207,7101,4,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,0,2,2,1,1,1,2,1,2,1,1,1,2,1,1,7,0,1,4,1,1,2,3,2,1,1,2,1,1,1,2,2,2,6,2,1,4,3,1,1,10,2,10,2,1,1,1,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1015,1,3,11,5,2,1,5,1,1,5,9,4,3,4,1,11,3,2,1,1,3,3,4,4,4,1,2,3,3,3,3,3,3,3,3,3,1,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,1,1,2,2,1,1,,207,7101,5,1,2,1,1,2,1,1,1,1,1,1,1,2,2,4,4,4,3,1,1,1,2,2,1,1,1,1,2,1,1,7,2,1,4,8,3,4,4,2,2,3,3,3,3,3,3,3,4,6,2,2,4,4,4,1,60,2,10,2,1,1,1,1,1,1,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1016,1,3,9,6,7,4,3,4,2,6,4,1,4,4,4,9,5,2,2,3,3,3,3,4,4,4,2,3,3,3,3,3,3,3,3,3,5,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,1,2,2,1,1,,207,7101,6,1,2,2,1,1,1,1,2,2,2,2,2,1,2,4,4,3,4,1,1,2,2,2,2,1,2,1,2,2,3,7,3,3,4,2,1,1,5,3,1,2,2,2,1,2,2,3,2,6,3,2,4,4,2,1,60,2,10,2,1,1,0,3,1,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1017,1,1,3,4,11,11,1,1,3,4,2,3,5,3,1,1,3,3,2,3,1,1,1,3,2,3,2,3,3,3,3,3,3,3,3,3,2,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,2,2,2,2,,207,7101,7,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,1,1,2,2,2,2,2,2,2,2,2,1,6,2,3,1,2,1,1,4,2,1,2,1,2,2,2,2,2,2,4,2,1,2,4,2,1,60,2,10,9,1,1,0,0,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1018,1,1,4,5,2,3,4,1,1,4,2,1,5,3,1,11,4,2,3,2,1,3,1,3,4,2,2,3,3,3,3,3,3,3,3,3,1,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,1,2,1,1,1,,207,7101,8,1,2,2,2,2,1,1,2,2,2,1,1,2,2,3,3,5,2,1,2,1,2,2,2,2,1,1,2,1,2,3,2,1,1,1,2,2,2,3,1,1,2,2,2,2,2,2,3,5,2,2,3,2,2,1,30,2,10,2,1,1,1,3,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1019,1,3,9,4,6,1,2,1,2,6,0,6,5,5,1,1,5,2,2,3,3,1,1,3,3,1,1,2,2,2,1,2,2,2,2,2,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,2,2,1,2,,207,7101,9,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,7,2,1,4,2,1,1,1,4,1,1,2,2,2,2,2,2,2,6,2,1,3,1,4,1,60,9,10,9,1,1,1,0,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1020,1,3,9,6,2,2,4,1,1,4,6,4,4,4,1,11,5,2,2,2,1,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,1,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,2,1,2,2,1,2,,207,7102,0,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,7,2,2,4,2,1,1,2,3,2,3,3,3,3,3,3,2,4,6,2,2,4,2,2,1,30,2,10,2,1,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1021,1,1,2,7,4,5,2,1,1,3,6,5,4,5,1,11,5,2,1,3,1,1,2,3,3,2,1,2,1,2,1,2,2,2,2,2,5,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,2,1,2,2,1,1,,207,7102,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,7,2,3,4,3,1,1,4,4,2,3,3,3,3,3,3,1,4,6,3,2,4,3,4,1,30,2,10,2,1,2,2,3,2,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1022,1,2,10,6,1,1,3,1,1,5,9,6,0,4,2,10,4,1,1,2,3,3,1,2,2,1,2,3,3,3,3,3,3,3,3,3,1,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,1,1,2,2,1,1,,207,7102,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,7,2,2,4,2,1,1,2,2,1,1,2,2,1,2,2,1,1,6,2,2,4,3,4,1,60,2,10,2,1,1,0,0,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1023,1,1,4,1,11,11,1,1,1,3,4,4,3,4,1,1,4,3,3,3,1,1,1,4,4,4,2,3,3,3,3,3,3,3,3,3,2,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,1,2,3,3,3,3,,207,7102,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,5,2,3,3,3,3,3,3,3,3,3,2,3,7,1,7,1,3,1,1,5,4,1,2,2,1,2,2,2,1,1,6,1,5,4,5,4,3,61,0,11,0,1,2,2,3,2,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1024,1,1,4,6,9,3,5,1,1,4,4,4,4,5,1,11,3,1,2,3,2,2,2,3,3,1,2,3,3,3,3,3,3,3,3,3,1,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,1,1,2,1,1,1,,207,7102,4,1,2,1,1,1,2,1,2,1,1,2,1,1,2,2,2,4,2,1,1,1,2,2,2,2,2,1,2,1,1,3,2,1,1,7,2,1,1,1,1,2,2,2,2,1,2,2,1,0,2,1,1,1,3,2,71,0,21,0,2,1,1,1,1,2,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1025,1,1,11,6,3,1,5,1,1,6,5,6,5,2,1,10,5,2,2,2,1,1,1,3,2,2,1,1,1,2,2,2,2,1,2,2,7,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,1,2,2,1,2,,207,7102,5,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,7,2,1,4,1,2,1,1,1,1,1,2,2,2,2,2,2,2,6,2,1,4,1,4,1,40,2,10,2,1,1,1,3,1,1,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,1026,1,3,8,6,3,3,5,1,1,5,5,5,5,0,2,1,5,3,3,3,1,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,1,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,1,1,2,2,1,1,,207,7102,6,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,4,3,1,2,2,2,2,2,2,2,1,2,1,2,7,2,2,4,7,2,4,3,2,2,3,3,3,3,3,3,2,4,6,2,1,4,3,4,1,30,2,10,2,1,1,1,1,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
