COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153
1,207,1,1,6,4,6,1,6,7,7,10,8,1,1,1,1,2,3,1,1,0,2,1,8,1,1,3,1,1,1,3,1,3,3,3,3,1,1,1,2,7,4,6,3,0,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7000,1,1,4,4,4,2,3,3,4,4,4,1,1,2,2,2,1,2,2,2,2,1,1,3,2,1,2,1,2,5,1,4,4,4,3,4,4,4,4,1,3,6,2,3,2,1,4,3,8,30,50,4,2,2,3,2,1,2,2,4,3,2,2,3,3,1,1,2,2,1,,,,,,,,,,,,
1,207,2,1,5,4,7,2,1,2,5,11,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,4,1,1,3,3,3,2,2,1,5,1,5,7,3,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7000,2,1,4,4,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,1,4,2,2,1,2,0,1,2,2,4,4,4,4,4,4,4,4,4,5,0,1,3,1,1,4,4,8,30,40,1,3,1,3,1,1,1,4,3,3,2,2,1,3,0,0,0,0,0,,,,,,,,,,,,
1,207,3,1,5,5,9,2,1,2,6,11,11,1,2,1,1,2,2,1,2,0,0,0,0,0,0,2,2,2,1,3,1,3,3,1,2,3,2,2,5,1,5,7,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,4,4,4,4,4,,220,7000,3,1,4,4,4,4,4,4,4,4,4,2,1,2,1,2,2,2,2,2,2,4,2,1,2,1,2,0,3,2,2,4,4,4,4,4,4,4,4,4,5,0,2,2,1,2,6,0,5,50,40,4,2,1,3,1,1,2,2,3,3,3,2,2,3,1,1,1,2,1,,,,,,,,,,,,
1,207,4,1,3,4,3,1,7,10,3,5,5,3,4,2,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,4,1,2,2,2,1,2,6,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,1,4,4,2,2,2,,220,7000,4,1,4,4,2,2,2,4,3,2,2,1,2,2,1,1,2,2,2,2,2,4,3,3,2,2,1,3,2,2,2,4,3,4,3,4,4,4,4,2,3,4,2,2,3,3,6,4,3,40,50,7,3,2,3,2,1,1,3,3,2,1,1,2,3,2,1,2,2,1,,,,,,,,,,,,
1,207,5,1,6,3,6,1,5,4,2,10,10,3,4,1,3,1,3,3,1,1,2,1,4,1,3,6,1,2,2,2,3,1,1,3,3,1,2,3,2,1,2,6,1,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,4,3,2,2,4,,220,7000,5,1,2,4,2,2,2,4,2,2,3,1,1,1,2,2,2,2,2,2,2,4,2,2,2,1,1,1,1,2,5,2,3,4,2,3,4,3,4,1,3,3,1,2,2,1,4,4,8,80,70,4,2,1,1,1,1,2,2,3,3,2,1,2,3,1,1,1,1,1,,,,,,,,,,,,
1,207,6,1,5,4,8,2,6,4,4,8,10,4,4,1,1,1,1,3,1,1,3,2,3,1,4,3,3,2,2,2,1,2,3,3,3,1,2,2,1,6,4,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,0,4,0,0,0,0,0,,220,7000,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,5,5,0,1,4,1,3,2,3,2,4,4,20,20,7,1,2,1,1,1,2,4,3,2,2,1,2,3,2,1,1,2,1,,,,,,,,,,,,
1,207,7,1,6,4,7,2,6,4,6,9,11,4,5,2,2,1,2,4,1,1,2,1,8,1,4,2,3,1,2,2,1,3,3,3,3,1,1,3,5,8,5,7,3,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,4,4,4,4,4,,220,7000,7,1,1,4,2,4,4,4,4,1,4,2,1,1,2,2,2,2,2,2,2,4,2,1,2,2,2,0,3,3,2,2,3,4,3,3,4,4,4,1,2,4,2,4,2,1,2,3,5,80,50,2,1,1,1,1,2,2,4,3,0,2,2,2,2,2,2,1,1,1,,,,,,,,,,,,
1,207,8,1,5,4,9,2,6,9,1,10,9,4,1,1,1,2,1,1,1,1,4,2,8,1,2,4,1,2,3,2,1,3,3,3,3,2,1,2,1,1,4,6,3,3,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,4,4,3,3,3,,220,7000,8,1,4,4,4,4,4,4,4,3,4,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,3,2,1,2,2,4,4,3,4,4,4,1,1,5,1,2,3,4,4,4,5,20,50,2,1,2,2,1,1,2,4,2,1,1,1,1,3,1,1,1,1,1,,,,,,,,,,,,
1,207,9,1,5,4,7,1,6,7,7,8,8,3,7,1,1,2,3,1,1,1,2,5,8,1,4,4,2,2,1,4,1,2,3,2,3,2,2,2,4,1,4,7,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,3,4,4,3,3,4,,220,7000,9,1,2,4,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,0,3,1,2,4,4,4,4,3,4,4,4,1,1,6,2,2,3,2,2,5,5,80,50,5,1,1,3,1,1,2,3,3,2,2,2,2,3,1,1,1,1,1,,,,,,,,,,,,
1,207,10,1,5,4,9,1,6,7,7,10,8,5,0,1,1,3,3,3,1,1,4,3,4,2,4,4,3,2,2,3,1,1,3,2,3,3,3,2,2,8,1,6,3,3,1,4,2,2,2,2,2,2,1,2,2,1,2,2,3,2,1,4,4,4,4,4,,220,7001,0,1,4,3,2,4,4,4,3,3,3,1,3,2,1,1,2,2,2,2,2,1,2,2,1,2,2,0,1,3,5,3,4,3,2,4,2,2,4,2,2,4,1,2,2,3,4,5,8,60,70,3,2,1,3,2,2,2,3,4,2,2,2,2,3,2,2,2,3,1,,,,,,,,,,,,
1,207,11,1,6,4,7,1,6,7,2,10,8,2,3,1,1,2,3,1,1,1,2,2,3,2,3,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,6,6,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,3,3,4,2,4,4,,220,7001,1,1,0,4,4,4,4,3,4,4,4,1,2,2,2,2,1,2,2,2,2,0,1,2,2,1,1,2,3,5,3,4,2,4,4,4,4,4,4,1,1,3,2,1,2,2,3,3,5,30,70,2,3,1,3,2,2,1,3,3,2,2,1,1,3,2,1,2,3,1,,,,,,,,,,,,
1,207,12,1,5,4,10,2,6,6,1,11,10,5,3,1,1,2,2,1,1,1,2,1,4,1,2,3,1,2,1,1,1,4,1,2,3,2,2,1,2,1,4,6,3,3,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7001,2,1,4,4,4,4,4,4,4,4,4,1,1,2,2,1,2,2,2,2,2,1,3,2,2,1,2,0,2,2,1,2,2,3,2,3,3,3,4,1,2,5,1,2,1,2,4,4,3,30,50,4,1,0,1,2,1,1,3,4,2,2,1,2,3,1,2,1,2,1,,,,,,,,,,,,
1,207,13,1,5,4,6,1,6,8,1,6,8,2,1,1,1,2,1,1,1,1,2,2,5,1,4,4,1,1,2,3,1,2,1,3,3,2,1,1,2,1,5,7,3,3,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,4,2,2,4,4,,220,7001,3,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,1,2,1,3,2,2,4,4,4,2,4,4,4,1,1,5,1,2,2,2,4,4,5,30,20,2,3,1,3,1,1,2,3,3,1,1,2,2,3,2,2,1,3,1,,,,,,,,,,,,
1,207,14,1,5,4,7,2,6,7,1,8,7,5,1,1,1,2,1,1,1,1,3,5,6,1,2,4,1,2,2,2,4,1,1,3,3,2,2,1,4,1,4,6,3,3,1,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,4,4,2,2,3,,220,7001,4,1,2,4,1,2,1,4,2,1,2,1,3,2,1,2,2,2,2,1,2,1,1,2,2,1,1,3,1,3,1,4,2,4,2,4,4,4,4,2,3,2,2,3,2,2,2,4,7,40,10,2,3,1,1,2,1,2,3,3,3,1,2,1,2,1,2,2,2,1,,,,,,,,,,,,
1,207,15,1,4,6,7,1,6,7,4,5,6,5,3,1,5,1,2,3,1,1,3,5,6,1,3,2,3,2,2,3,1,4,1,2,3,2,2,2,3,3,1,5,3,3,1,3,2,2,2,1,2,2,1,2,2,2,2,2,3,1,1,2,4,2,2,0,,220,7001,5,1,1,2,2,4,4,3,2,2,2,1,3,1,2,2,2,2,2,2,2,5,3,3,2,2,2,0,4,4,5,3,2,4,2,2,4,4,4,1,2,7,1,2,1,3,4,5,4,30,40,2,3,1,3,2,1,1,3,2,3,1,1,2,3,1,1,1,3,1,,,,,,,,,,,,
1,207,16,1,5,4,0,2,0,4,6,11,0,4,0,1,3,1,2,3,2,2,2,5,8,2,3,2,2,2,3,4,1,3,3,3,3,2,2,3,2,0,5,7,3,0,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,4,,220,7001,6,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,4,1,2,2,1,1,3,3,2,2,2,4,4,4,4,4,4,4,1,3,2,1,3,1,1,1,4,3,30,70,3,3,2,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,
1,207,17,1,5,1,9,2,0,3,6,10,10,2,0,2,2,2,1,2,2,2,1,2,8,2,3,2,2,2,1,3,1,2,1,1,4,2,2,2,2,9,5,6,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,4,4,2,2,4,,220,7001,7,1,2,4,2,4,4,4,2,3,2,2,1,2,1,2,2,2,2,2,2,4,4,3,2,1,2,0,1,2,5,2,2,4,2,2,4,4,4,2,3,2,1,1,2,4,4,4,9,90,41,1,2,1,2,2,1,2,3,3,1,1,2,1,3,2,2,2,3,1,,,,,,,,,,,,
1,207,18,1,4,4,8,2,0,4,5,9,10,4,2,2,3,1,3,4,2,2,1,2,8,1,2,2,3,2,3,4,1,3,3,2,2,3,3,3,4,4,4,6,1,2,2,4,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,4,4,2,2,4,,220,7001,8,1,2,4,4,4,2,4,4,2,4,1,1,2,2,2,2,2,2,2,1,4,1,1,3,2,2,0,1,5,1,2,4,4,5,3,4,4,4,2,1,4,2,2,3,1,4,4,8,60,50,6,1,2,0,3,1,2,4,3,3,3,2,3,2,2,3,2,1,1,,,,,,,,,,,,
1,207,19,1,0,0,0,0,0,0,3,10,8,5,5,1,2,2,3,2,2,2,2,2,2,1,2,4,2,1,1,3,1,1,2,2,3,1,1,1,3,1,2,7,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,4,4,4,4,4,,220,7001,9,1,2,4,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,4,1,3,1,2,1,2,2,2,2,3,3,4,4,4,4,4,3,1,1,4,1,2,2,3,4,5,5,40,60,3,2,2,3,2,1,2,4,2,1,1,2,2,3,1,1,1,2,1,,,,,,,,,,,,
1,207,20,1,4,4,4,1,0,5,5,0,0,4,0,2,4,1,3,4,2,2,2,0,0,1,0,6,0,0,0,0,1,4,3,2,3,0,5,1,0,6,6,7,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,4,0,3,4,4,4,4,4,,220,7002,0,1,4,3,3,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,0,2,3,2,2,2,0,1,5,5,2,2,4,5,5,4,3,4,1,3,3,1,2,3,2,4,4,0,0,0,0,3,1,3,1,1,2,0,1,3,3,3,1,3,1,1,5,1,1,,,,,,,,,,,,
1,207,21,1,4,4,4,1,0,11,7,4,5,3,2,2,5,3,5,3,2,2,0,3,5,1,3,3,3,3,2,2,3,3,1,2,3,2,5,3,5,7,4,6,3,3,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,0,3,2,3,4,3,0,,220,7002,1,1,2,2,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,0,1,1,4,0,0,0,5,5,0,5,5,1,0,0,0,2,0,0,4,5,3,30,0,2,3,3,1,0,0,3,3,4,3,2,1,2,3,2,3,2,4,2,,,,,,,,,,,,
1,207,22,1,5,4,10,1,1,1,6,11,10,3,0,2,2,2,3,2,2,2,2,2,6,1,4,4,2,1,1,3,1,1,1,3,4,2,2,1,3,1,4,7,3,3,1,3,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,4,4,4,4,4,,220,7002,2,1,1,4,2,4,4,4,4,4,4,3,1,2,2,1,2,2,2,2,2,4,4,2,1,1,2,0,3,1,3,4,4,4,4,4,4,4,4,4,5,0,1,2,1,1,4,4,8,80,40,3,1,2,1,1,1,2,4,2,1,1,2,2,3,1,2,1,1,1,,,,,,,,,,,,
1,207,23,1,5,4,9,2,1,2,4,11,11,2,3,1,1,3,3,1,2,2,2,5,8,2,3,3,2,2,1,2,2,3,3,3,3,2,2,2,1,1,5,7,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,4,2,2,4,,220,7002,3,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,5,3,3,2,1,2,0,2,2,1,3,2,4,4,2,4,4,4,4,5,0,1,2,3,3,2,2,8,80,50,3,3,2,2,2,1,2,3,1,3,3,2,1,3,2,2,2,2,1,,,,,,,,,,,,
1,207,24,1,5,4,10,2,1,2,7,11,11,3,2,2,2,1,5,1,2,2,1,1,9,1,2,3,1,1,2,3,1,1,3,2,4,4,1,2,3,1,5,7,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,3,2,1,4,4,,220,7002,4,1,4,4,4,3,2,4,4,2,4,2,1,1,2,2,2,2,2,2,2,4,1,1,2,1,2,0,2,1,3,4,4,4,4,3,4,4,4,4,5,0,1,2,3,1,3,3,9,90,50,7,1,2,2,2,2,2,1,3,2,2,2,1,3,1,2,1,1,1,,,,,,,,,,,,
1,207,25,1,5,1,9,2,1,2,6,11,11,5,1,1,1,2,4,1,2,2,1,1,6,1,4,6,1,0,2,4,3,0,0,2,0,0,0,1,1,1,6,7,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,3,,220,7002,5,1,4,4,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,0,2,5,3,4,2,4,4,2,4,4,4,4,5,0,1,3,3,1,4,4,3,40,60,5,3,2,2,1,1,2,2,3,1,2,2,1,1,1,1,1,1,1,,,,,,,,,,,,
1,207,26,1,5,4,9,2,1,2,6,10,10,1,1,1,2,2,3,1,2,2,1,1,4,1,3,4,1,1,1,3,1,3,3,4,2,2,1,1,1,1,4,8,3,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,4,4,4,4,4,,220,7002,6,1,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,1,4,1,2,2,1,2,0,3,3,3,2,2,4,4,2,4,2,4,4,5,0,1,2,2,1,4,4,5,80,60,7,2,2,3,1,2,2,3,3,3,3,2,2,2,1,1,1,1,1,,,,,,,,,,,,
1,207,27,1,5,4,9,2,1,2,5,10,0,2,1,1,1,2,3,1,2,2,2,1,8,1,4,4,1,1,1,3,1,3,2,0,0,1,1,1,1,1,5,7,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,0,0,0,0,0,,220,7002,7,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,4,1,2,2,1,2,0,1,5,1,4,4,4,4,4,4,4,4,4,5,0,2,1,2,2,4,2,0,0,40,0,1,2,1,1,1,3,4,3,2,2,2,1,3,1,1,1,1,1,,,,,,,,,,,,
1,207,28,1,5,4,8,2,1,2,5,10,11,4,2,1,1,1,5,1,2,2,1,2,9,1,4,3,3,1,1,3,1,3,3,3,3,2,2,1,1,1,5,8,3,3,1,3,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,4,4,4,4,4,,220,7002,8,1,4,4,4,4,4,4,4,4,4,3,2,2,1,2,2,2,2,2,2,4,1,1,2,1,2,0,3,5,1,4,4,4,4,4,4,4,4,4,5,0,1,2,3,1,3,3,5,80,50,5,2,2,3,3,1,2,3,3,3,2,2,1,3,1,1,1,1,1,,,,,,,,,,,,
1,207,29,1,5,4,9,1,1,2,5,10,10,2,1,1,1,2,3,1,2,2,1,2,8,2,4,5,1,1,1,3,1,2,3,1,2,3,1,1,1,1,4,7,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7002,9,1,3,4,4,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,4,4,3,2,1,2,0,3,5,5,4,3,4,4,4,4,4,4,4,5,0,1,1,2,1,4,4,8,80,40,1,3,1,3,2,1,1,3,3,1,1,1,1,1,2,1,2,2,1,,,,,,,,,,,,
1,207,30,1,6,4,10,2,1,2,7,11,11,0,0,2,3,2,0,2,2,2,1,1,3,1,4,4,2,1,3,3,1,3,3,3,1,2,1,2,2,1,5,7,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,4,2,4,4,,220,7003,0,1,4,4,2,4,4,4,2,2,4,1,1,2,1,2,2,2,2,2,2,4,1,2,2,1,2,0,1,2,3,2,2,0,4,3,4,3,4,4,5,0,1,2,1,1,2,4,5,50,70,0,1,2,3,1,1,1,4,3,2,2,2,2,3,1,1,1,2,1,,,,,,,,,,,,
1,207,31,1,5,1,6,2,1,2,5,11,11,2,1,1,1,2,1,1,2,2,2,1,4,1,3,5,1,1,1,3,1,1,1,3,3,1,1,2,1,1,5,7,3,3,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,4,4,4,4,4,,220,7003,1,1,2,4,2,4,4,4,2,2,4,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,0,2,5,2,4,4,4,4,4,4,4,4,4,5,0,1,2,1,1,4,4,8,40,40,5,1,2,3,1,1,2,2,3,3,2,1,3,2,1,1,1,2,1,,,,,,,,,,,,
1,207,32,1,5,4,8,2,1,3,6,11,11,4,2,1,3,1,2,3,2,2,1,1,0,2,1,6,4,2,3,4,2,3,3,1,2,2,4,3,4,6,4,8,2,1,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,4,4,2,2,4,,220,7003,2,1,4,2,2,4,4,4,4,2,4,2,1,1,2,2,2,2,2,2,2,5,3,2,2,1,2,0,1,3,5,4,4,4,4,4,4,4,4,4,5,0,1,3,2,4,3,3,9,40,50,2,1,2,3,2,2,1,4,1,3,3,2,1,3,2,2,2,2,1,,,,,,,,,,,,
1,207,33,1,6,4,7,2,1,3,5,10,10,2,1,1,1,2,1,1,2,2,2,1,4,1,4,3,1,1,1,3,1,3,3,2,3,1,1,1,2,1,5,7,3,3,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,4,4,4,4,4,,220,7003,3,1,3,4,2,4,4,4,4,1,4,1,1,2,2,2,2,1,2,2,2,4,1,2,2,2,2,0,3,5,3,4,2,4,4,3,4,4,4,4,5,0,1,2,2,1,4,4,5,40,50,6,1,1,1,1,1,1,4,3,3,2,2,2,3,1,2,1,3,1,,,,,,,,,,,,
1,207,34,1,5,4,7,2,1,3,5,11,10,3,1,1,2,2,3,2,2,2,2,2,8,1,4,4,3,2,1,4,3,2,3,2,3,2,2,2,2,1,2,8,3,3,1,3,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,4,2,2,3,,220,7003,4,1,2,1,2,4,4,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,4,3,1,2,2,0,1,5,4,2,2,4,1,2,4,4,4,4,5,0,1,2,2,4,4,5,8,50,50,3,1,2,3,1,1,2,3,3,2,2,2,2,3,1,2,2,2,1,,,,,,,,,,,,
1,207,35,1,5,4,6,2,1,3,7,11,11,3,4,1,1,2,3,1,2,2,2,2,3,1,4,6,2,1,2,3,1,1,2,3,3,2,2,2,4,1,1,7,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7003,5,1,4,4,3,4,4,4,4,2,4,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,0,2,5,2,3,4,4,4,4,4,3,3,4,5,0,1,2,3,2,4,4,5,40,30,2,1,2,3,2,1,2,3,3,2,2,2,2,3,1,2,2,2,1,,,,,,,,,,,,
1,207,36,1,5,5,6,1,1,3,3,10,10,3,2,1,1,1,2,2,2,2,1,1,6,1,2,3,2,1,1,3,1,1,1,3,3,1,2,3,2,6,6,7,3,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,4,2,4,4,4,,220,7003,6,1,4,4,4,2,4,2,4,4,4,1,1,1,2,2,2,2,2,2,2,4,3,1,2,1,2,0,3,5,2,4,2,4,4,4,4,4,4,4,5,0,2,3,2,3,4,4,0,50,40,0,1,1,1,2,1,2,4,1,3,1,2,2,3,2,2,2,2,1,,,,,,,,,,,,
1,207,37,1,5,5,7,2,1,3,6,11,11,3,5,1,2,3,3,2,2,2,0,2,4,1,2,2,2,2,1,3,3,1,3,2,3,2,2,2,3,1,3,8,1,1,2,4,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,2,4,2,2,4,,220,7003,7,1,2,2,2,2,2,2,2,2,2,3,3,2,1,1,2,2,2,2,2,5,3,3,2,1,2,0,1,3,1,4,3,4,4,4,4,3,4,4,5,0,1,2,2,2,4,3,8,80,40,3,1,2,3,1,2,1,4,2,2,2,2,2,1,2,1,2,2,1,,,,,,,,,,,,
1,207,38,1,5,4,7,2,1,3,5,11,11,2,5,1,1,2,2,1,2,2,2,2,6,1,3,3,2,2,1,2,1,3,1,1,3,2,2,2,2,1,4,7,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,4,4,2,4,,220,7003,8,1,2,4,2,4,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,3,3,2,1,2,0,2,2,2,2,4,0,2,4,4,4,2,4,5,0,2,1,2,1,2,4,5,60,50,5,3,2,1,1,1,1,4,3,3,2,2,1,3,1,2,1,1,1,,,,,,,,,,,,
1,207,39,1,4,4,3,1,1,4,5,11,11,2,1,1,1,2,1,1,2,2,2,1,6,1,4,4,1,1,1,3,1,3,3,3,3,1,2,2,1,1,1,7,3,3,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,,220,7003,9,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,3,2,1,2,1,1,5,1,2,2,4,2,2,3,4,2,4,5,0,1,2,2,1,4,4,1,10,20,1,2,2,2,1,1,2,4,3,1,1,2,2,2,2,1,1,2,1,,,,,,,,,,,,
1,207,40,1,5,4,8,2,1,3,7,10,10,1,0,1,1,2,3,1,2,2,2,1,8,1,4,3,1,1,1,3,1,3,3,3,3,1,2,1,1,1,5,7,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,4,,220,7004,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,2,2,0,1,2,0,1,1,1,4,3,4,2,4,4,4,4,4,5,0,2,2,2,2,4,0,5,80,60,6,2,1,3,2,1,2,3,3,3,2,2,1,3,1,1,1,2,1,,,,,,,,,,,,
1,207,41,1,5,4,9,2,1,3,5,10,10,3,4,2,1,2,3,2,2,2,2,2,3,1,2,5,1,1,2,2,1,1,3,2,4,2,3,1,3,1,2,7,3,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,3,4,4,,220,7004,1,1,3,4,2,1,4,2,1,1,2,1,3,2,1,2,2,2,2,2,2,5,1,1,3,1,2,0,1,1,2,4,2,4,3,4,3,3,4,4,5,0,2,2,2,4,2,4,5,30,50,4,1,2,1,3,2,2,4,3,1,2,1,2,3,1,1,2,2,1,,,,,,,,,,,,
1,207,42,1,5,4,4,2,1,3,5,10,11,5,1,1,1,2,3,1,1,2,1,2,8,2,3,3,2,2,1,3,2,3,2,3,2,3,2,2,2,1,0,7,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,,220,7004,2,1,4,4,4,4,4,4,4,2,4,2,1,2,1,2,2,2,2,2,2,4,1,2,3,1,2,0,2,5,2,4,4,4,4,4,4,4,4,4,5,0,1,3,1,2,6,4,4,40,70,3,1,2,2,2,2,2,4,3,2,2,2,2,3,2,2,2,2,1,,,,,,,,,,,,
1,207,43,1,5,4,9,2,1,3,4,11,10,1,0,1,1,2,3,1,2,2,2,2,2,1,2,4,2,1,1,3,1,1,1,3,3,2,2,2,2,1,4,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,4,4,4,4,4,,220,7004,3,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,3,3,2,1,2,0,2,5,5,2,2,4,4,4,4,4,4,4,5,0,1,2,2,1,4,4,4,30,40,3,3,2,1,2,1,2,0,2,1,1,2,2,2,2,1,1,2,1,,,,,,,,,,,,
1,207,44,1,5,4,9,1,1,3,6,10,10,4,7,1,2,3,3,1,2,2,2,2,9,1,4,4,2,1,1,3,1,1,3,3,3,2,2,2,2,1,5,7,3,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,4,4,4,4,4,,220,7004,4,1,4,4,3,4,4,4,4,2,4,3,2,2,1,2,2,2,2,2,2,0,3,3,1,1,2,0,1,3,1,4,4,4,2,4,4,2,4,4,5,0,2,2,2,2,2,5,8,80,50,3,1,2,2,1,1,2,0,3,2,2,2,2,3,1,1,2,2,1,,,,,,,,,,,,
1,207,45,1,6,4,9,2,1,3,4,11,11,2,1,1,1,1,3,1,2,2,1,1,3,1,3,4,1,1,1,3,1,2,1,3,3,2,2,2,2,1,5,6,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,3,3,4,3,4,,220,7004,5,1,4,4,3,4,3,3,2,4,4,1,2,2,1,1,2,2,2,2,2,4,3,3,2,1,2,0,3,2,2,4,3,4,4,3,4,4,4,4,5,0,1,2,3,1,4,4,8,90,51,0,1,2,3,1,1,2,3,1,2,2,2,2,2,1,1,1,2,1,,,,,,,,,,,,
